Graph Name,Source,Captive,Edge_weight,Interaction_type,Data_collection,Species,Data_duration_days,Mammal?,Time_resolution_secs,Citation
mammalia_voles_kcs_trapping_53,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_54,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_55,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_56,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_57,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_58,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_59,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_60,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_61,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_62,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_63,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping_64,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_kcs_trapping,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_01,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_02,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_03,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_04,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_05,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_06,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_07,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_08,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_09,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_10,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_11,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_12,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_13,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_14,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_15,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_16,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_17,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_18,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_19,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_20,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_21,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_22,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_23,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_24,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_25,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_26,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_27,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_28,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_29,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_30,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_31,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_32,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_33,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_34,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_35,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_36,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_37,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_38,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_39,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_40,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_41,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_42,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_43,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_44,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_45,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_46,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_47,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_48,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_49,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_50,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_51,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_52,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_53,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_54,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_55,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_56,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_57,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_58,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_59,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_60,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_61,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_62,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_63,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping_64,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_plj_trapping,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_02,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_03,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_04,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_05,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_06,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_07,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_08,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_09,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_10,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_11,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_12,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_13,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_14,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_15,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_16,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_17,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_18,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_19,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_20,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_21,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_22,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_23,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_24,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_25,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_26,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_27,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_28,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_29,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_30,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_31,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_32,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
